Crater_ID,Latitude,Longitude,Elevation,Temperature,Ice_Probability,Estimated_Area_sqm,Estimated_Depth_m,Calculated_Volume_m3,Status
CRATER-ICE-350,-88.06834519038553,13.810990088052408,-1378.9332574427551,77.8395610249624,0.837,6989.4,22.0,128702.8,Confirmed Cryogenic Deposit
CRATER-ICE-351,-89.17000724532699,109.71392860703727,-221.8305657344553,84.37096089097386,0.837,6989.4,22.0,128702.8,Confirmed Cryogenic Deposit
CRATER-ICE-352,-88.72555634313,225.37969523308848,-1049.5413144065817,84.97346215161832,0.836,6983.2,22.0,128435.0,Confirmed Cryogenic Deposit
CRATER-ICE-353,-89.3280124521148,151.42688527637495,-2631.209912401153,80.39039335504765,0.836,6983.2,22.0,128435.0,Confirmed Cryogenic Deposit
CRATER-ICE-354,-89.79230717888491,208.6330928939932,-1242.5699490183863,75.79428833897586,0.836,6983.2,22.0,128435.0,Confirmed Cryogenic Deposit
CRATER-ICE-355,-89.10643270794772,331.2409727961464,-682.9438694913397,74.66674626581077,0.836,6983.2,22.0,128435.0,Confirmed Cryogenic Deposit
CRATER-ICE-356,-88.45165824392443,42.14318867347056,-222.5562520186388,45.88148349226592,0.835,6977.0,21.9,127584.9,Confirmed Cryogenic Deposit
CRATER-ICE-357,-88.09412757590694,3.312323145136604,-1455.8658113024635,67.54571964576311,0.835,6977.0,21.9,127584.9,Confirmed Cryogenic Deposit
CRATER-ICE-358,-88.59301712762846,283.69265384700793,428.42516537567576,77.1656265559448,0.834,6970.8,21.9,127318.9,Confirmed Cryogenic Deposit
CRATER-ICE-359,-89.58685185011407,64.67443846392308,-1149.16647635125,46.21569439408381,0.832,6958.4,21.9,126787.6,Confirmed Cryogenic Deposit
CRATER-ICE-360,-89.02679029129412,298.1565928391739,-1505.4169573392344,91.26752495191408,0.832,6958.4,21.9,126787.6,Confirmed Cryogenic Deposit
CRATER-ICE-361,-89.3964117861825,4.615793823818097,-2227.782213133973,50.66320196660506,0.832,6958.4,21.9,126787.6,Confirmed Cryogenic Deposit
CRATER-ICE-362,-88.24556844435921,336.25187680703016,-419.8395666521872,71.79505113227765,0.831,6952.2,21.9,126522.4,Confirmed Cryogenic Deposit
CRATER-ICE-363,-88.75795908307956,351.3135106020732,-1192.618405603625,41.38900089301357,0.831,6952.2,21.9,126522.4,Confirmed Cryogenic Deposit
CRATER-ICE-364,-88.94978577105441,77.80889243193145,-1755.0132859974003,60.44439638444415,0.831,6952.2,21.9,126522.4,Confirmed Cryogenic Deposit
CRATER-ICE-365,-89.61115277905557,35.47686650865926,-1097.6582381003366,41.87714472391478,0.83,6946.0,21.9,126257.4,Confirmed Cryogenic Deposit
CRATER-ICE-366,-89.35095980265,270.4583220975885,-1370.2879062050938,78.49553261611322,0.83,6946.0,21.9,126257.4,Confirmed Cryogenic Deposit
CRATER-ICE-367,-88.08223117561023,197.66996012474024,-541.3145364182619,67.67590802267407,0.829,6939.8,21.8,125417.5,Confirmed Cryogenic Deposit
CRATER-ICE-368,-88.84021150699695,180.61169976231292,-1360.548174700264,84.3134551934405,0.829,6939.8,21.8,125417.5,Confirmed Cryogenic Deposit
CRATER-ICE-369,-89.63237166127838,293.7804325611565,-965.7369251306532,65.41878424935473,0.828,6933.6,21.8,125154.3,Confirmed Cryogenic Deposit
CRATER-ICE-370,-89.33114838209382,201.72552276611643,-1189.263611689232,80.77809399746499,0.828,6933.6,21.8,125154.3,Confirmed Cryogenic Deposit
CRATER-ICE-371,-88.23499307702961,104.24977368146176,-1051.1452540235623,83.77253727974792,0.828,6933.6,21.8,125154.3,Confirmed Cryogenic Deposit
CRATER-ICE-372,-88.46692830660405,278.108133034516,-1642.232734036144,59.27249196499211,0.828,6933.6,21.8,125154.3,Confirmed Cryogenic Deposit
CRATER-ICE-373,-88.9947697259468,268.67297252486765,-1962.5260038040733,43.79077717398299,0.827,6927.4,21.8,124891.3,Confirmed Cryogenic Deposit
CRATER-ICE-374,-89.3826160796132,263.7405717265435,-1215.297743882966,52.32847024330342,0.827,6927.4,21.8,124891.3,Confirmed Cryogenic Deposit
CRATER-ICE-375,-89.59323011527795,40.4067859169719,-1261.8281899730362,81.15289702882569,0.826,6921.2,21.8,124628.7,Confirmed Cryogenic Deposit
CRATER-ICE-376,-88.97009256907803,91.15160652461168,-652.4110931576031,63.62204232838141,0.826,6921.2,21.8,124628.7,Confirmed Cryogenic Deposit
CRATER-ICE-377,-88.49799585827805,208.27505455327133,-1583.775117412909,83.53420891407805,0.826,6921.2,21.8,124628.7,Confirmed Cryogenic Deposit
CRATER-ICE-378,-89.68979969978511,227.94432296247803,-303.2507900750033,60.44970801118656,0.826,6921.2,21.8,124628.7,Confirmed Cryogenic Deposit
CRATER-ICE-379,-89.4573769979681,38.08674729820763,-1359.2500430078958,81.80123304983469,0.825,6915.0,21.8,124366.3,Confirmed Cryogenic Deposit
CRATER-ICE-380,-89.23511807821565,261.20456912158136,-1443.6981186837884,68.37041891708472,0.825,6915.0,21.8,124366.3,Confirmed Cryogenic Deposit
CRATER-ICE-381,-88.26278728280404,299.36661332776293,-2252.35061270981,86.872914903272,0.825,6915.0,21.8,124366.3,Confirmed Cryogenic Deposit
CRATER-ICE-382,-89.51617023003527,330.5826127367848,-518.8720505898766,72.72169664466968,0.825,6915.0,21.8,124366.3,Confirmed Cryogenic Deposit
CRATER-ICE-383,-88.38472331393668,298.3201716720938,-1257.2685543151033,41.24385019903025,0.825,6915.0,21.8,124366.3,Confirmed Cryogenic Deposit
CRATER-ICE-384,-88.32545293074578,14.131099105559969,-1266.728587797249,62.48788085244605,0.823,6902.6,21.7,123274.2,Confirmed Cryogenic Deposit
CRATER-ICE-385,-88.44931989703039,212.79433699282103,-1083.1915121794184,47.83047340817592,0.823,6902.6,21.7,123274.2,Confirmed Cryogenic Deposit
CRATER-ICE-386,-88.26325319655949,79.7930332623213,-1071.4516014994776,91.48693114849904,0.822,6896.4,21.7,123013.8,Confirmed Cryogenic Deposit
CRATER-ICE-387,-88.01879319243496,320.0829680618794,-1493.6913360578487,60.98222555258237,0.822,6896.4,21.7,123013.8,Confirmed Cryogenic Deposit
CRATER-ICE-388,-89.17396536052605,102.98161859734276,-161.647845171894,64.20822972402772,0.819,6877.8,21.7,122234.3,Confirmed Cryogenic Deposit
CRATER-ICE-389,-88.60317309034241,118.90590316852828,-677.3052929632917,54.03140005518669,0.819,6877.8,21.7,122234.3,Confirmed Cryogenic Deposit
CRATER-ICE-390,-89.54797398436628,341.6804844797689,-1569.3960330769016,51.189917779107525,0.819,6877.8,21.7,122234.3,Confirmed Cryogenic Deposit
CRATER-ICE-391,-88.22080681856949,114.92110720302784,-801.0480702915645,48.926931502305344,0.819,6877.8,21.7,122234.3,Confirmed Cryogenic Deposit
CRATER-ICE-392,-89.50779958365486,347.61953929711825,-851.8307773683182,61.86613048340473,0.818,6871.6,21.6,121412.9,Confirmed Cryogenic Deposit
CRATER-ICE-393,-89.1044792276774,264.9367410974804,-1235.6535195403856,61.52140847906878,0.817,6865.4,21.6,121155.1,Confirmed Cryogenic Deposit
CRATER-ICE-394,-89.06371026189476,332.1373525538248,-1427.700403402943,77.93650525377619,0.817,6865.4,21.6,121155.1,Confirmed Cryogenic Deposit
CRATER-ICE-395,-89.51900301926936,223.04973341775127,-949.7422105865228,66.6852814914867,0.816,6859.2,21.6,120897.5,Confirmed Cryogenic Deposit
CRATER-ICE-396,-88.50511260782088,155.87029794229426,-1618.0167435277094,72.31950134828088,0.816,6859.2,21.6,120897.5,Confirmed Cryogenic Deposit
CRATER-ICE-397,-89.34289953377368,127.25034914185942,-1350.181618863907,73.6055086649804,0.815,6853.0,21.6,120640.2,Confirmed Cryogenic Deposit
CRATER-ICE-398,-88.69784743037766,175.8977733160745,32.60190121341793,84.9492346057634,0.813,6840.6,21.5,119570.3,Confirmed Cryogenic Deposit
CRATER-ICE-399,-89.04763980118638,105.07218373310393,-1306.6229721833245,76.72337689385593,0.813,6840.6,21.5,119570.3,Confirmed Cryogenic Deposit
CRATER-ICE-400,-88.933107944377,262.3933834158945,-163.9942800492654,83.84501156243408,0.812,6834.4,21.5,119315.0,Confirmed Cryogenic Deposit
CRATER-ICE-401,-89.43005339994374,80.31240664032809,-260.1905598135694,79.75950552449255,0.812,6834.4,21.5,119315.0,Confirmed Cryogenic Deposit
CRATER-ICE-402,-88.91902933822773,171.71402134235535,-710.1841519156859,85.93805242532281,0.81,6822.0,21.5,118805.1,Confirmed Cryogenic Deposit
CRATER-ICE-403,-88.09538016474535,92.9187515424293,-1701.6742598178369,87.48626106341493,0.809,6815.8,21.5,118550.6,Confirmed Cryogenic Deposit
CRATER-ICE-404,-89.86020457404128,286.3959810935933,-1464.8194673664646,80.33611776507531,0.809,6815.8,21.5,118550.6,Confirmed Cryogenic Deposit
CRATER-ICE-405,-89.05757797267955,0.1445558491223542,-1281.6451125030785,48.585774870057016,0.809,6815.8,21.5,118550.6,Confirmed Cryogenic Deposit
CRATER-ICE-406,-88.37707948742232,161.85000705129443,-156.02984896766498,74.68470759347898,0.808,6809.6,21.4,117746.2,Confirmed Cryogenic Deposit
CRATER-ICE-407,-89.33643628390152,3.330908076924848,-1475.707869606525,44.46376759914878,0.808,6809.6,21.4,117746.2,Confirmed Cryogenic Deposit
CRATER-ICE-408,-88.21065694451399,295.76796903390164,-1372.6646043489236,70.65543567449122,0.808,6809.6,21.4,117746.2,Confirmed Cryogenic Deposit
CRATER-ICE-409,-89.52061981389912,93.20553892553023,-1924.972265637769,56.78566089419739,0.808,6809.6,21.4,117746.2,Confirmed Cryogenic Deposit
CRATER-ICE-410,-89.10251809784037,38.08980894834512,-715.5890791006678,73.75134440751299,0.807,6803.4,21.4,117493.4,Confirmed Cryogenic Deposit
CRATER-ICE-411,-89.46913201189268,102.54696357982093,-2405.537839310411,92.65251012919492,0.806,6797.2,21.4,117240.8,Confirmed Cryogenic Deposit
CRATER-ICE-412,-88.26576744534051,334.21411871308504,-1164.3443112885827,43.20832997566409,0.805,6791.0,21.4,116988.6,Confirmed Cryogenic Deposit
CRATER-ICE-413,-89.13315809551298,253.82278231393647,-1477.7291859347597,69.7874928050301,0.805,6791.0,21.4,116988.6,Confirmed Cryogenic Deposit
CRATER-ICE-414,-89.2429684130202,298.5054407819704,-863.3867499851309,64.33415540483455,0.804,6784.8,21.4,116736.6,Confirmed Cryogenic Deposit
CRATER-ICE-415,-89.75001513440155,248.941996492894,-477.5534666104536,91.79615992271626,0.804,6784.8,21.4,116736.6,Confirmed Cryogenic Deposit
CRATER-ICE-416,-88.06938809979877,171.4817856579718,-310.16604008661784,86.51387750086255,0.803,6778.6,21.4,116484.8,Confirmed Cryogenic Deposit
CRATER-ICE-417,-88.47697001336525,125.8106830317452,-2649.311877694709,70.06058798469583,0.802,6772.4,21.3,115690.2,Confirmed Cryogenic Deposit
CRATER-ICE-418,-89.14347948217721,263.4741854231403,-943.8497160625016,67.25030732447982,0.801,6766.2,21.3,115440.2,Confirmed Cryogenic Deposit
CRATER-ICE-419,-88.12744276111762,100.39389345394736,-1704.690808546727,74.71655752668298,0.801,6766.2,21.3,115440.2,Confirmed Cryogenic Deposit
CRATER-ICE-420,-89.37929508069432,148.00582017337652,-1765.3352832585124,54.15726886636512,0.801,6766.2,21.3,115440.2,Confirmed Cryogenic Deposit
CRATER-ICE-421,-89.43026095863397,75.36542377827556,-1721.1540398909451,71.8012533122128,0.801,6766.2,21.3,115440.2,Confirmed Cryogenic Deposit
CRATER-ICE-422,-88.31292525838045,354.47561193270224,-1127.752160634852,51.841406352679535,0.801,6766.2,21.3,115440.2,Confirmed Cryogenic Deposit
CRATER-ICE-423,-88.54259408826464,59.01129433690016,-726.7431852375219,47.6427045410935,0.8,6760.0,21.3,115190.4,High Probability Subsurface Ice
CRATER-ICE-424,-88.66506853152225,119.78261154373648,22.665250788996445,46.75316389655329,0.8,6760.0,21.3,115190.4,High Probability Subsurface Ice
CRATER-ICE-425,-89.82861492824208,318.573628864188,-221.75366229327332,54.27870452764777,0.8,6760.0,21.3,115190.4,High Probability Subsurface Ice
CRATER-ICE-426,-88.45132849709269,91.02146424850412,-1985.615597768724,94.04081990595586,0.799,6753.8,21.3,114940.9,High Probability Subsurface Ice
CRATER-ICE-427,-88.00967513697178,45.58936518661477,-1324.3379460222077,58.825501366759696,0.799,6753.8,21.3,114940.9,High Probability Subsurface Ice
CRATER-ICE-428,-89.09167076662881,56.43375431459015,-2509.122415365188,68.85416058906561,0.799,6753.8,21.3,114940.9,High Probability Subsurface Ice
CRATER-ICE-429,-88.92781285998024,67.17243487434031,-815.949105676717,71.6428518308685,0.798,6747.6,21.3,114691.7,High Probability Subsurface Ice
CRATER-ICE-430,-88.10847156256621,346.9266679273377,-1461.29102452897,93.66012955036986,0.798,6747.6,21.3,114691.7,High Probability Subsurface Ice
CRATER-ICE-431,-89.0443342670165,59.83219325114837,-2135.18472817,57.9545038827458,0.798,6747.6,21.3,114691.7,High Probability Subsurface Ice
CRATER-ICE-432,-88.37725302517639,192.14114892172,-227.19476887081885,66.24121674225859,0.797,6741.4,21.2,113905.4,High Probability Subsurface Ice
CRATER-ICE-433,-88.01647698702799,329.2619236254689,-1834.507730891149,61.456406251184745,0.796,6735.2,21.2,113657.8,High Probability Subsurface Ice
CRATER-ICE-434,-88.46747238316611,164.27405539834643,-1757.1688718293508,90.36856861008428,0.795,6729.0,21.2,113410.6,High Probability Subsurface Ice
CRATER-ICE-435,-88.05521352575123,199.89479613885848,-223.4278436036469,64.4334156441277,0.795,6729.0,21.2,113410.6,High Probability Subsurface Ice
CRATER-ICE-436,-88.00730042035232,253.47756987778928,-2183.9064922292328,50.56273715178207,0.795,6729.0,21.2,113410.6,High Probability Subsurface Ice
CRATER-ICE-437,-88.77843960922186,146.27960314695642,-1084.597182174368,69.9669456809821,0.795,6729.0,21.2,113410.6,High Probability Subsurface Ice
CRATER-ICE-438,-89.29370910083782,259.1988489458806,-2003.470261035125,61.46722669033169,0.795,6729.0,21.2,113410.6,High Probability Subsurface Ice
CRATER-ICE-439,-88.1797742448034,115.5589364307232,-1712.9319435174802,80.57464048925041,0.794,6722.8,21.2,113163.5,High Probability Subsurface Ice
CRATER-ICE-440,-89.71631474567124,200.11349311162536,-1059.517160156504,81.71256047348844,0.794,6722.8,21.2,113163.5,High Probability Subsurface Ice
CRATER-ICE-441,-88.24121802067111,212.340381998312,-1453.0372290918758,56.34922007970283,0.793,6716.6,21.2,112916.8,High Probability Subsurface Ice
CRATER-ICE-442,-88.82860344999474,130.7968112048436,-1278.0965566192608,77.5318800391056,0.792,6710.4,21.2,112670.3,High Probability Subsurface Ice
CRATER-ICE-443,-88.96402562141355,297.5005121761999,330.1505074854365,84.47323386956091,0.79,6698.0,21.1,111649.0,High Probability Subsurface Ice
CRATER-ICE-444,-89.47356291351035,135.4533585589519,-2238.660751735122,56.9541894227654,0.79,6698.0,21.1,111649.0,High Probability Subsurface Ice
CRATER-ICE-445,-88.2905844287306,153.32153581320546,-174.89328150109213,75.76876430954384,0.787,6679.4,21.1,110916.1,High Probability Subsurface Ice
CRATER-ICE-446,-89.40646781085539,102.48290598472693,-1743.5559879341995,88.30422802915305,0.787,6679.4,21.1,110916.1,High Probability Subsurface Ice
CRATER-ICE-447,-88.97832014603888,152.0804844111165,-453.2616364193086,59.46342235549855,0.787,6679.4,21.1,110916.1,High Probability Subsurface Ice
CRATER-ICE-448,-89.07043303943935,113.89514665956584,45.13282845741355,91.6920777391625,0.787,6679.4,21.1,110916.1,High Probability Subsurface Ice
CRATER-ICE-449,-88.91383866775386,244.1241005531927,-799.9097363033067,87.2721309438938,0.786,6673.2,21.0,110147.8,High Probability Subsurface Ice
CRATER-ICE-450,-89.19218677985685,64.30639563154782,-839.9562630518831,84.54233480429474,0.786,6673.2,21.0,110147.8,High Probability Subsurface Ice
CRATER-ICE-451,-89.52257530389494,336.0287953618398,30.41302548930662,47.38276299923069,0.786,6673.2,21.0,110147.8,High Probability Subsurface Ice
CRATER-ICE-452,-89.70640446267458,161.42682276573584,-427.0882713111612,63.055984043947205,0.785,6667.0,21.0,109905.5,High Probability Subsurface Ice
CRATER-ICE-453,-88.7791563949762,8.87198566907616,-1504.9101573387352,52.82627041576297,0.785,6667.0,21.0,109905.5,High Probability Subsurface Ice
CRATER-ICE-454,-89.02922878109555,316.17088838364475,-505.7556323660434,87.86946996181074,0.784,6660.8,21.0,109663.4,High Probability Subsurface Ice
CRATER-ICE-455,-89.3838969555787,344.8207096014611,-2899.221660703081,60.97501863498616,0.784,6660.8,21.0,109663.4,High Probability Subsurface Ice
CRATER-ICE-456,-88.43904671399548,141.7254789566206,-1727.459307821734,52.287254354992456,0.784,6660.8,21.0,109663.4,High Probability Subsurface Ice
CRATER-ICE-457,-89.60646481239064,161.69335298359653,-162.9946322015985,93.54687548109072,0.784,6660.8,21.0,109663.4,High Probability Subsurface Ice
CRATER-ICE-458,-89.11950126100074,168.40886833344211,-1509.905396011772,82.57917867878001,0.783,6654.6,21.0,109421.6,High Probability Subsurface Ice
CRATER-ICE-459,-88.86547071387439,224.1271432198014,-2207.2519291585545,89.98682578352769,0.783,6654.6,21.0,109421.6,High Probability Subsurface Ice
CRATER-ICE-460,-89.82036108823911,332.8743979458651,-157.6572624433511,78.76412896624734,0.782,6648.4,21.0,109180.0,High Probability Subsurface Ice
CRATER-ICE-461,-89.81259498015868,347.9610381769959,-355.1189986640088,69.52449969026009,0.782,6648.4,21.0,109180.0,High Probability Subsurface Ice
CRATER-ICE-462,-89.56679457061546,284.4299699897176,-2532.100237043235,81.74261581663788,0.781,6642.2,20.9,108420.0,High Probability Subsurface Ice
CRATER-ICE-463,-89.38491711784827,246.91545903112728,-805.443449208097,64.19782070542166,0.781,6642.2,20.9,108420.0,High Probability Subsurface Ice
CRATER-ICE-464,-88.51555305995046,144.5951252751769,-1530.7510419012085,73.69607423756051,0.78,6636.0,20.9,108180.1,High Probability Subsurface Ice
CRATER-ICE-465,-88.63165519134621,250.92468501633468,-53.09311294569784,77.12527987202964,0.78,6636.0,20.9,108180.1,High Probability Subsurface Ice
CRATER-ICE-466,-89.44115667801195,183.50034177728347,-1592.645173197136,75.3617666613741,0.78,6636.0,20.9,108180.1,High Probability Subsurface Ice
CRATER-ICE-467,-89.07463369388745,217.5770588698109,-1369.511624958594,57.21811779690143,0.78,6636.0,20.9,108180.1,High Probability Subsurface Ice
CRATER-ICE-468,-88.33703279482401,55.74290207308378,-770.554024620077,92.17355933850187,0.779,6629.8,20.9,107940.4,High Probability Subsurface Ice
CRATER-ICE-469,-89.86360457745262,67.70108393246721,-1974.20187163768,75.3038126948583,0.778,6623.6,20.9,107701.1,High Probability Subsurface Ice
CRATER-ICE-470,-88.93881151011952,347.56150845622363,-775.7046488009605,91.57003336741194,0.777,6617.4,20.9,107461.9,High Probability Subsurface Ice
CRATER-ICE-471,-88.84271718903724,44.12993634258588,-949.406645045107,73.39920129481138,0.775,6605.0,20.8,106472.6,High Probability Subsurface Ice
CRATER-ICE-472,-88.15068633852063,258.64566419634,-1006.1670513581452,47.8264448217281,0.774,6598.8,20.8,106235.4,High Probability Subsurface Ice
CRATER-ICE-473,-89.89204385710688,241.55089541488255,-847.1713321193897,51.07229480123995,0.774,6598.8,20.8,106235.4,High Probability Subsurface Ice
CRATER-ICE-474,-89.2504428845265,75.64239933847723,84.5423664659636,51.56106679488862,0.773,6592.6,20.8,105998.5,High Probability Subsurface Ice
CRATER-ICE-475,-89.44048064728915,99.20403947130426,-1616.7748409848766,86.3985406025593,0.773,6592.6,20.8,105998.5,High Probability Subsurface Ice
CRATER-ICE-476,-89.68370705239447,284.1446356837577,-1191.9830786075447,70.93588374407724,0.773,6592.6,20.8,105998.5,High Probability Subsurface Ice
CRATER-ICE-477,-88.92321865915261,229.68116467784927,-2337.6467977343445,65.59235109668055,0.772,6586.4,20.8,105761.8,High Probability Subsurface Ice
CRATER-ICE-478,-88.97388072332593,347.7012007707301,-125.82251091905164,55.45858319207044,0.772,6586.4,20.8,105761.8,High Probability Subsurface Ice
CRATER-ICE-479,-89.67946198303686,109.1591221839302,-1663.187375951924,44.17937585425479,0.771,6580.2,20.8,105525.4,High Probability Subsurface Ice
CRATER-ICE-480,-88.52665282390389,137.9011703115613,-2625.692065587863,42.87982058069242,0.77,6574.0,20.7,104783.0,High Probability Subsurface Ice
CRATER-ICE-481,-88.75180533374339,91.80131490038724,-1386.4617536406577,78.21708438841257,0.768,6561.6,20.7,104313.7,High Probability Subsurface Ice
CRATER-ICE-482,-89.13213338886304,348.8199829827448,-935.1688777462292,75.07153565242012,0.767,6555.4,20.7,104079.4,High Probability Subsurface Ice
CRATER-ICE-483,-88.72296834258174,133.861242443911,-690.4735367976117,53.85589536961533,0.767,6555.4,20.7,104079.4,High Probability Subsurface Ice
CRATER-ICE-484,-89.8754948073999,45.40888306647546,-1008.426408975652,84.76893702450394,0.767,6555.4,20.7,104079.4,High Probability Subsurface Ice
CRATER-ICE-485,-88.72742452545235,158.6171210613029,-1096.0014193587238,59.11083028236919,0.767,6555.4,20.7,104079.4,High Probability Subsurface Ice
CRATER-ICE-486,-88.08426601219367,309.23510077156203,-2439.3619561182704,44.045459357032016,0.767,6555.4,20.7,104079.4,High Probability Subsurface Ice
CRATER-ICE-487,-89.33692053432476,274.9015076261964,-717.0135870478225,54.82285521125655,0.767,6555.4,20.7,104079.4,High Probability Subsurface Ice
CRATER-ICE-488,-89.65880561386555,8.125090766439357,-684.7480616342219,71.81378409111096,0.766,6549.2,20.7,103845.4,High Probability Subsurface Ice
CRATER-ICE-489,-89.41212452133104,359.4818903708263,-1181.5165231994151,69.25840593854156,0.766,6549.2,20.7,103845.4,High Probability Subsurface Ice
CRATER-ICE-490,-89.66936861509738,27.189750969319277,-1607.9151622925062,87.54230933880251,0.766,6549.2,20.7,103845.4,High Probability Subsurface Ice
CRATER-ICE-491,-88.30686551569825,84.09925153304526,-1004.0821586298166,48.594207471170506,0.766,6549.2,20.7,103845.4,High Probability Subsurface Ice
CRATER-ICE-492,-88.56592241725453,119.8620889064544,-251.8695748485277,54.27061738085132,0.766,6549.2,20.7,103845.4,High Probability Subsurface Ice
CRATER-ICE-493,-88.09921857385847,305.2698095925325,378.0639235575459,40.50967562011465,0.766,6549.2,20.7,103845.4,High Probability Subsurface Ice
CRATER-ICE-494,-89.2832869231895,70.14257699593108,-1778.5347510635142,94.32512554185426,0.765,6543.0,20.7,103611.7,High Probability Subsurface Ice
CRATER-ICE-495,-88.1739743514292,153.0008690843511,-311.4578527567264,73.88800945243557,0.765,6543.0,20.7,103611.7,High Probability Subsurface Ice
CRATER-ICE-496,-88.37813666923361,203.9197266311856,-253.6796084899809,83.06311145403481,0.764,6536.8,20.6,102878.8,High Probability Subsurface Ice
CRATER-ICE-497,-88.3183589824792,192.7251965021964,-1369.6717359363406,86.54525548601056,0.764,6536.8,20.6,102878.8,High Probability Subsurface Ice
CRATER-ICE-498,-89.75723821470197,16.051713384291837,-1509.543557279958,77.77339325971118,0.764,6536.8,20.6,102878.8,High Probability Subsurface Ice
CRATER-ICE-499,-89.60403080489768,358.3859214925169,432.2772791251914,51.71757107246872,0.763,6530.6,20.6,102646.7,High Probability Subsurface Ice
CRATER-ICE-500,-89.18300996408637,320.4068044135553,-1815.7656793902845,41.9733824983867,0.763,6530.6,20.6,102646.7,High Probability Subsurface Ice
CRATER-ICE-501,-88.89794071796692,58.38601406683586,-1633.0392759697918,67.17399175882638,0.763,6530.6,20.6,102646.7,High Probability Subsurface Ice
CRATER-ICE-502,-89.62972619949433,278.0163204615021,-910.0400947243788,76.72980150509622,0.763,6530.6,20.6,102646.7,High Probability Subsurface Ice
CRATER-ICE-503,-89.56726603375233,57.99600837231201,-1426.9489767417383,64.37337504001951,0.762,6524.4,20.6,102414.8,High Probability Subsurface Ice
CRATER-ICE-504,-89.21033260323264,163.91462762229423,-2056.1267708054884,85.42332726021502,0.761,6518.2,20.6,102183.2,High Probability Subsurface Ice
CRATER-ICE-505,-89.3338432525579,244.7345250791892,-1706.911892728462,62.99283816296624,0.761,6518.2,20.6,102183.2,High Probability Subsurface Ice
CRATER-ICE-506,-88.89741281417878,74.46135982197904,-1612.3754184670877,79.63763376492233,0.761,6518.2,20.6,102183.2,High Probability Subsurface Ice
CRATER-ICE-507,-89.2194908357376,27.100337994602505,-1880.944385957988,76.30644028688347,0.76,6512.0,20.6,101951.9,High Probability Subsurface Ice
CRATER-ICE-508,-88.85337099584264,283.2202853040747,-644.2647007051323,68.54396894378033,0.759,6505.8,20.5,101227.0,High Probability Subsurface Ice
CRATER-ICE-509,-88.22615128928466,168.71458931869867,-779.8645493902652,66.16350116905208,0.758,6499.6,20.5,100997.3,High Probability Subsurface Ice
CRATER-ICE-510,-88.54685947943969,141.75185096354642,-1911.08775842854,86.5245917090412,0.758,6499.6,20.5,100997.3,High Probability Subsurface Ice
CRATER-ICE-511,-89.8804594577222,290.1492463215434,-669.3812949884177,44.21508313350184,0.758,6499.6,20.5,100997.3,High Probability Subsurface Ice
CRATER-ICE-512,-89.19780902108913,150.6418189831649,-810.5263448260073,56.58362221387502,0.757,6493.4,20.5,100767.8,High Probability Subsurface Ice
CRATER-ICE-513,-89.82472423183813,197.78825954194724,-2120.981326005716,92.12114968330025,0.756,6487.2,20.5,100538.6,High Probability Subsurface Ice
CRATER-ICE-514,-89.69475106715169,131.08358046294194,-166.82488874770934,92.88342436447506,0.756,6487.2,20.5,100538.6,High Probability Subsurface Ice
CRATER-ICE-515,-88.32773799224088,342.07603411155486,-1891.5442509388304,58.21881858455978,0.755,6481.0,20.5,100309.7,High Probability Subsurface Ice
CRATER-ICE-516,-88.30052532415928,231.63442182623908,-1031.0324806204346,78.12528520830669,0.755,6481.0,20.5,100309.7,High Probability Subsurface Ice
CRATER-ICE-517,-88.38231185203004,141.90857805596687,-1637.1260955709383,72.27838854882174,0.754,6474.8,20.4,99592.8,High Probability Subsurface Ice
CRATER-ICE-518,-89.3524494006769,200.46398872844253,-1360.1733331933249,42.16051213638755,0.754,6474.8,20.4,99592.8,High Probability Subsurface Ice
CRATER-ICE-519,-89.3036365562273,141.5413564431351,-170.44217110686463,61.48012056984529,0.753,6468.6,20.4,99365.5,High Probability Subsurface Ice
CRATER-ICE-520,-89.816895762613,134.35465287784567,-879.4101970467095,92.24813484499056,0.752,6462.4,20.4,99138.4,High Probability Subsurface Ice
CRATER-ICE-521,-88.75887076661483,206.0221732351204,-1453.682266059173,46.91144022863282,0.752,6462.4,20.4,99138.4,High Probability Subsurface Ice
CRATER-ICE-522,-88.09216765066411,312.24767008152884,-907.8647991613432,74.8972465031056,0.752,6462.4,20.4,99138.4,High Probability Subsurface Ice
CRATER-ICE-523,-89.3177776368636,213.0891855908652,-1253.280821617579,56.10903740621388,0.751,6456.2,20.4,98911.6,High Probability Subsurface Ice
CRATER-ICE-524,-89.29658508900388,325.45259512364134,-1140.2513258904914,63.14941873616456,0.751,6456.2,20.4,98911.6,High Probability Subsurface Ice
CRATER-ICE-525,-88.50811301530052,289.8429151516794,-2614.5255294025856,43.69407459330553,0.75,6450.0,20.4,98685.0,High Probability Subsurface Ice
CRATER-ICE-526,-88.73108306736108,290.6141937574501,432.1071087975352,75.89462998413731,0.75,6450.0,20.4,98685.0,High Probability Subsurface Ice
